統計表１　生活保護の被保護世帯数及び実人員,...2,...3,...4,...5,...6,...7,...8,...9,...10,...11,year_month
NA,仙台市,NA,13481,13397,84,18028,17899,129,137,138,2017-10-01
NA,さいたま市,NA,15413,15326,87,20190,20050,140,195,192,2017-10-01
NA,千葉市,NA,16636,16412,224,20901,20593,308,282,256,2017-10-01
NA,横浜市,NA,53941,53842,99,70525,70374,151,691,702,2017-10-01
NA,川崎市,NA,24316,24255,61,31642,31559,83,282,331,2017-10-01
NA,相模原市,NA,10122,10083,39,14040,13981,59,107,102,2017-10-01
NA,新潟市,NA,9097,9041,56,11968,11883,85,92,90,2017-10-01
NA,静岡市,NA,7146,7091,55,9168,9096,72,94,64,2017-10-01
NA,浜松市,NA,5736,5662,74,7353,7240,113,71,88,2017-10-01
NA,名古屋市,NA,38583,38359,224,48661,48341,320,514,570,2017-10-01
NA,京都市,NA,32838,32491,347,44554,44064,490,315,315,2017-10-01
NA,大阪市,NA,115481,114691,790,142136,141155,981,1230,1340,2017-10-01
NA,堺市,NA,19310,19263,47,25843,25781,62,206,210,2017-10-01
NA,神戸市,NA,34804,34631,173,46927,46704,223,320,362,2017-10-01
NA,岡山市,NA,10022,9993,29,13423,13387,36,103,105,2017-10-01
NA,広島市,NA,18981,18907,74,25423,25321,102,193,218,2017-10-01
NA,北九州市,NA,18621,18549,72,23572,23493,79,169,169,2017-10-01
NA,福岡市,NA,33672,33546,126,43776,43610,166,388,385,2017-10-01
NA,熊本市,NA,12140,12092,48,15902,15839,63,150,155,2017-10-01
中核市　（別掲）,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-10-01
NA,旭川市,NA,9986,9958,28,12844,12802,42,67,80,2017-10-01
NA,函館市,NA,9428,9414,14,12063,12049,14,82,78,2017-10-01
NA,青森市,NA,6811,6805,6,8625,8617,8,49,42,2017-10-01
NA,八戸市,NA,3653,3641,12,4588,4575,13,27,25,2017-10-01
NA,盛岡市,NA,3763,3745,18,4778,4756,22,34,25,2017-10-01
NA,秋田市,NA,4290,4285,5,5392,5384,8,33,33,2017-10-01
NA,郡山市,NA,2640,2629,11,3286,3275,11,17,25,2017-10-01
NA,いわき市,NA,3274,3253,21,4274,4251,23,45,35,2017-10-01
NA,宇都宮市,NA,6715,6650,65,8658,8573,85,67,41,2017-10-01
NA,前橋市,NA,3173,3122,51,3897,3831,66,36,29,2017-10-01
NA,高崎市,NA,2861,2844,17,3465,3440,25,35,25,2017-10-01
NA,川越市,NA,3349,3342,7,4435,4425,10,29,23,2017-10-01
NA,越谷市,NA,3039,3021,18,4107,4083,24,36,30,2017-10-01
NA,船橋市,NA,6987,6962,25,9026,8990,36,69,72,2017-10-01
NA,柏市,NA,3474,3471,3,4564,4561,3,32,28,2017-10-01
NA,八王子市,NA,7556,7544,12,9802,9786,16,47,78,2017-10-01
NA,横須賀市,NA,4060,4032,28,5328,5292,36,37,20,2017-10-01
NA,富山市,NA,1630,1624,6,1861,1854,7,22,16,2017-10-01
NA,金沢市,NA,3690,3652,38,4341,4296,45,29,46,2017-10-01
NA,長野市,NA,2570,2554,16,3259,3238,21,26,30,2017-10-01
NA,岐阜市,NA,5312,5265,47,6551,6471,80,30,27,2017-10-01
NA,豊橋市,NA,1797,1786,11,2199,2182,17,12,16,2017-10-01
NA,豊田市,NA,1761,1753,8,2411,2394,17,16,20,2017-10-01
NA,岡崎市,NA,1555,1543,12,2013,1993,20,17,22,2017-10-01
NA,大津市,NA,3097,3076,21,4121,4090,31,25,28,2017-10-01
NA,高槻市,NA,4239,4229,10,6067,6053,14,34,33,2017-10-01
NA,東大阪市,NA,14615,14547,68,19628,19524,104,147,144,2017-10-01
NA,豊中市,NA,7722,7683,39,10313,10245,68,63,64,2017-10-01
NA,枚方市,NA,5751,5725,26,7926,7890,36,43,66,2017-10-01
NA,姫路市,NA,6828,6811,17,8812,8788,24,47,86,2017-10-01
NA,西宮市,NA,5963,5904,59,8138,8044,94,42,48,2017-10-01
NA,尼崎市,NA,13922,13888,34,18237,18199,38,104,97,2017-10-01
NA,奈良市,NA,5487,5391,96,7590,7445,145,32,34,2017-10-01
NA,和歌山市,NA,7735,7721,14,9303,9284,19,78,72,2017-10-01
NA,倉敷市,NA,5273,5261,12,7307,7291,16,51,53,2017-10-01
NA,福山市,NA,4908,4902,6,6526,6520,6,35,46,2017-10-01
NA,呉市,NA,2940,2922,18,3756,3732,24,24,34,2017-10-01
NA,下関市,NA,3447,3429,18,4345,4320,25,27,43,2017-10-01
NA,高松市,NA,4791,4741,50,6094,6030,64,33,22,2017-10-01
NA,松山市,NA,9932,9913,19,12305,12274,31,53,64,2017-10-01
NA,高知市,NA,9274,9210,64,12102,12005,97,85,76,2017-10-01
NA,久留米市,NA,5239,5235,4,6821,6816,5,56,35,2017-10-01
NA,長崎市,NA,9584,9536,48,12891,12812,79,53,37,2017-10-01
NA,佐世保市,NA,4172,4156,16,5452,5424,28,16,46,2017-10-01
NA,大分市,NA,6928,6896,32,8652,8614,38,54,66,2017-10-01
NA,宮崎市,NA,6918,6888,30,8824,8792,32,59,64,2017-10-01
NA,鹿児島市,NA,11763,11629,134,15312,15153,159,102,102,2017-10-01
NA,那覇市,NA,9598,9589,9,12521,12510,11,87,68,2017-10-01
