統計表１　生活保護の被保護世帯数及び実人員,...2,...3,...4,...5,...6,...7,...8,...9,...10,...11,year_month
指定都市（別掲）,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-02-01
NA,札幌市,NA,54518,54382,136,73758,73594,164,589,536,2017-02-01
NA,仙台市,NA,13253,13204,49,17886,17817,69,183,164,2017-02-01
NA,さいたま市,NA,15399,15311,88,20293,20176,117,168,179,2017-02-01
NA,千葉市,NA,16330,16131,199,20703,20396,307,261,230,2017-02-01
NA,横浜市,NA,53765,53663,102,70919,70756,163,704,619,2017-02-01
NA,川崎市,NA,24310,24271,39,31902,31841,61,315,340,2017-02-01
NA,相模原市,NA,10024,9986,38,14054,14000,54,114,92,2017-02-01
NA,新潟市,NA,8997,8942,55,11926,11862,64,100,69,2017-02-01
NA,静岡市,NA,7045,6996,49,9087,9025,62,83,68,2017-02-01
NA,浜松市,NA,5735,5654,81,7420,7307,113,94,82,2017-02-01
NA,名古屋市,NA,38579,38350,229,49101,48804,297,563,618,2017-02-01
NA,京都市,NA,33006,32591,415,45238,44663,575,331,380,2017-02-01
NA,大阪市,NA,115740,114968,772,143802,142748,1054,1207,1352,2017-02-01
NA,堺市,NA,19170,19126,44,25904,25846,58,211,195,2017-02-01
NA,神戸市,NA,34905,34737,168,47572,47350,222,358,326,2017-02-01
NA,岡山市,NA,9998,9955,43,13577,13526,51,106,127,2017-02-01
NA,広島市,NA,19288,19211,77,26206,26108,98,207,277,2017-02-01
NA,北九州市,NA,18562,18493,69,23728,23647,81,167,171,2017-02-01
NA,福岡市,NA,33549,33472,77,44066,43974,92,415,355,2017-02-01
NA,熊本市,NA,12257,12208,49,16246,16183,63,155,214,2017-02-01
中核市　（別掲）,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-02-01
NA,旭川市,NA,10090,10067,23,13210,13183,27,69,76,2017-02-01
NA,函館市,NA,9481,9464,17,12235,12215,20,71,84,2017-02-01
NA,青森市,NA,6792,6792,0,8668,8668,0,44,42,2017-02-01
NA,八戸市,NA,3636,3620,16,4605,4585,20,22,17,2017-02-01
NA,盛岡市,NA,3731,3720,11,4789,4775,14,44,31,2017-02-01
NA,秋田市,NA,4267,4261,6,5402,5394,8,32,25,2017-02-01
NA,郡山市,NA,2626,2616,10,3286,3276,10,24,35,2017-02-01
NA,いわき市,NA,3238,3214,24,4233,4209,24,45,50,2017-02-01
NA,宇都宮市,NA,6697,6633,64,8729,8652,77,59,71,2017-02-01
NA,前橋市,NA,3178,3134,44,3952,3895,57,33,34,2017-02-01
NA,高崎市,NA,2826,2819,7,3446,3439,7,36,32,2017-02-01
NA,川越市,NA,3325,3319,6,4475,4467,8,35,28,2017-02-01
NA,越谷市,NA,2989,2971,18,4080,4053,27,38,28,2017-02-01
NA,船橋市,NA,6854,6822,32,8965,8919,46,76,78,2017-02-01
NA,柏市,NA,3427,3421,6,4559,4546,13,48,44,2017-02-01
NA,八王子市,NA,7656,7638,18,10116,10095,21,47,75,2017-02-01
NA,横須賀市,NA,4019,3991,28,5301,5257,44,24,44,2017-02-01
NA,富山市,NA,1582,1581,1,1810,1809,1,24,17,2017-02-01
NA,金沢市,NA,3705,3690,15,4408,4393,15,35,27,2017-02-01
NA,長野市,NA,2524,2508,16,3225,3203,22,27,28,2017-02-01
NA,岐阜市,NA,5317,5279,38,6595,6541,54,48,49,2017-02-01
NA,豊橋市,NA,1808,1800,8,2253,2242,11,18,18,2017-02-01
NA,豊田市,NA,1754,1743,11,2434,2420,14,23,18,2017-02-01
NA,岡崎市,NA,1533,1519,14,2005,1990,15,25,14,2017-02-01
NA,大津市,NA,3101,3085,16,4196,4178,18,35,26,2017-02-01
NA,高槻市,NA,4256,4248,8,6143,6133,10,33,35,2017-02-01
NA,東大阪市,NA,14662,14609,53,19839,19764,75,111,99,2017-02-01
NA,豊中市,NA,7646,7611,35,10363,10308,55,65,64,2017-02-01
NA,枚方市,NA,5693,5677,16,7993,7973,20,65,51,2017-02-01
NA,姫路市,NA,6813,6801,12,8903,8880,23,70,54,2017-02-01
NA,西宮市,NA,5973,5920,53,8207,8122,85,53,46,2017-02-01
NA,尼崎市,NA,13857,13830,27,18296,18256,40,105,92,2017-02-01
NA,奈良市,NA,5486,5404,82,7709,7578,131,39,47,2017-02-01
NA,和歌山市,NA,7724,7709,15,9334,9316,18,82,82,2017-02-01
NA,倉敷市,NA,5239,5227,12,7328,7313,15,69,50,2017-02-01
NA,福山市,NA,4903,4892,11,6579,6566,13,29,59,2017-02-01
NA,呉市,NA,3002,2972,30,3869,3827,42,24,33,2017-02-01
NA,下関市,NA,3488,3468,20,4467,4446,21,29,29,2017-02-01
NA,高松市,NA,4840,4788,52,6253,6183,70,48,61,2017-02-01
NA,松山市,NA,9954,9941,13,12430,12413,17,59,60,2017-02-01
NA,高知市,NA,9339,9289,50,12352,12280,72,59,65,2017-02-01
NA,久留米市,NA,5151,5143,8,6760,6751,9,45,42,2017-02-01
NA,長崎市,NA,9637,9599,38,13137,13079,58,64,71,2017-02-01
NA,佐世保市,NA,4200,4184,16,5578,5555,23,33,32,2017-02-01
NA,大分市,NA,6918,6885,33,8733,8690,43,52,62,2017-02-01
NA,宮崎市,NA,6907,6869,38,8882,8841,41,62,73,2017-02-01
NA,鹿児島市,NA,11727,11598,129,15463,15327,136,78,80,2017-02-01
NA,那覇市,NA,9466,9461,5,12502,12497,5,75,70,2017-02-01
