統計表１　生活保護の被保護世帯数及び実人員,...2,...3,...4,...5,...6,...7,...8,...9,...10,...11,year_month
NA,名古屋市,NA,38595,38405,190,48897,48641,256,640,516,2017-05-01
NA,京都市,NA,32872,32512,360,44801,44293,508,358,332,2017-05-01
NA,大阪市,NA,115670,114926,744,142906,141914,992,1417,1317,2017-05-01
NA,堺市,NA,19247,19201,46,25890,25827,63,231,207,2017-05-01
NA,神戸市,NA,34821,34669,152,47121,46920,201,321,338,2017-05-01
NA,岡山市,NA,10011,9973,38,13490,13442,48,119,100,2017-05-01
NA,広島市,NA,19126,19049,77,25777,25668,109,203,216,2017-05-01
NA,北九州市,NA,18502,18441,61,23504,23433,71,147,131,2017-05-01
NA,福岡市,NA,33575,33467,108,43775,43627,148,396,347,2017-05-01
NA,熊本市,NA,12167,12115,52,16040,15975,65,138,171,2017-05-01
中核市　（別掲）,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-05-01
NA,旭川市,NA,10049,10006,43,13008,12954,54,83,69,2017-05-01
NA,函館市,NA,9430,9416,14,12118,12102,16,72,68,2017-05-01
NA,青森市,NA,6792,6790,2,8635,8632,3,47,42,2017-05-01
NA,八戸市,NA,3630,3618,12,4562,4546,16,23,25,2017-05-01
NA,盛岡市,NA,3760,3754,6,4788,4779,9,44,37,2017-05-01
NA,秋田市,NA,4280,4273,7,5395,5387,8,33,31,2017-05-01
NA,郡山市,NA,2629,2619,10,3283,3273,10,41,33,2017-05-01
NA,いわき市,NA,3257,3231,26,4239,4212,27,46,40,2017-05-01
NA,宇都宮市,NA,6677,6627,50,8644,8580,64,53,63,2017-05-01
NA,前橋市,NA,3180,3128,52,3929,3860,69,33,37,2017-05-01
NA,高崎市,NA,2874,2861,13,3491,3472,19,36,34,2017-05-01
NA,川越市,NA,3311,3308,3,4425,4421,4,33,19,2017-05-01
NA,越谷市,NA,2997,2981,16,4082,4062,20,38,30,2017-05-01
NA,船橋市,NA,6916,6889,27,8988,8950,38,94,70,2017-05-01
NA,柏市,NA,3433,3428,5,4539,4532,7,37,36,2017-05-01
NA,八王子市,NA,7630,7615,15,9998,9982,16,58,79,2017-05-01
NA,横須賀市,NA,4029,4004,25,5288,5256,32,42,26,2017-05-01
NA,富山市,NA,1604,1602,2,1837,1835,2,26,12,2017-05-01
NA,金沢市,NA,3712,3689,23,4392,4366,26,32,25,2017-05-01
NA,長野市,NA,2537,2522,15,3242,3223,19,34,17,2017-05-01
NA,岐阜市,NA,5325,5280,45,6565,6509,56,47,46,2017-05-01
NA,豊橋市,NA,1801,1793,8,2222,2214,8,22,18,2017-05-01
NA,豊田市,NA,1744,1738,6,2407,2395,12,13,20,2017-05-01
NA,岡崎市,NA,1539,1525,14,2025,2010,15,23,14,2017-05-01
NA,大津市,NA,3105,3085,20,4160,4131,29,26,32,2017-05-01
NA,高槻市,NA,4232,4225,7,6089,6081,8,32,33,2017-05-01
NA,東大阪市,NA,14640,14570,70,19782,19683,99,120,148,2017-05-01
NA,豊中市,NA,7683,7644,39,10332,10273,59,81,50,2017-05-01
NA,枚方市,NA,5743,5721,22,7992,7963,29,60,64,2017-05-01
NA,姫路市,NA,6831,6816,15,8868,8851,17,82,64,2017-05-01
NA,西宮市,NA,5957,5906,51,8161,8080,81,48,45,2017-05-01
NA,尼崎市,NA,13894,13864,30,18244,18202,42,114,110,2017-05-01
NA,奈良市,NA,5455,5386,69,7592,7485,107,38,36,2017-05-01
NA,和歌山市,NA,7711,7700,11,9294,9282,12,75,81,2017-05-01
NA,倉敷市,NA,5249,5242,7,7289,7281,8,59,50,2017-05-01
NA,福山市,NA,4872,4864,8,6494,6486,8,34,31,2017-05-01
NA,呉市,NA,2982,2958,24,3802,3774,28,19,32,2017-05-01
NA,下関市,NA,3470,3452,18,4399,4375,24,34,40,2017-05-01
NA,高松市,NA,4797,4770,27,6143,6105,38,38,35,2017-05-01
NA,松山市,NA,9931,9916,15,12345,12321,24,72,76,2017-05-01
NA,高知市,NA,9295,9241,54,12202,12126,76,68,77,2017-05-01
NA,久留米市,NA,5172,5168,4,6741,6737,4,51,41,2017-05-01
NA,長崎市,NA,9605,9558,47,12975,12896,79,62,76,2017-05-01
NA,佐世保市,NA,4214,4194,20,5557,5528,29,40,41,2017-05-01
NA,大分市,NA,6938,6896,42,8689,8637,52,71,47,2017-05-01
NA,宮崎市,NA,6874,6847,27,8793,8765,28,55,49,2017-05-01
NA,鹿児島市,NA,11719,11606,113,15337,15216,121,98,95,2017-05-01
NA,那覇市,NA,9533,9521,12,12491,12479,12,103,67,2017-05-01
