"prefec_kanji","prefecture","id","month","date","year","suicide_total","suicide_male","suicide_female","suicide_rate","suicide_rate_male","suicide_rate_female","yoy_suicide_rate","yoy_suicide_rate_male","yoy_suicide_rate_female","yo3y_base_total","yo3y_base_male","yo3y_base_female","yo3y_suicide_rate","yo3y_suicide_rate_male","yo3y_suicide_rate_female","kyujin_bairitsu","有効求職者数_パート含む一般","有効求職者数_パート除く常用","有効求職者数_男女計_パートタイムを除く一般","job_seeker_female","job_seeker_male","year_lag_suicide_total","yoy_suicide_total","year_lag_suicide_male","yoy_suicide_male","year_lag_suicide_female","yoy_suicide_female","households_total","households_receive","households_suspend","persons_total","persons_receive","persons_suspend","households_start","households_end","prefec","year_lag_households_receive","yoy_households_receive","year_lag_persons_receive","yoy_persons_receive","population_total","population_male","population_female","koguchi_apply","koguchi_number","koguchi_payment_amount","sogo_apply","sogo_number","sogo_payment_amount","jukyo_apply","jukyo_number","jukyo_payment_amount","unemp_benefit_number_total","yoy_unemp_benefit_number_total","unemp_benefit_number_female","yoy_unemp_benefit_number_female","unemp_benefit_number_male","yoy_unemp_benefit_number_male","unemp_benefit_yen_total","yoy_unemp_benefit_yen_total","unemp_benefit_yen_female","yoy_unemp_benefit_yen_female","unemp_benefit_yen_male","yoy_unemp_benefit_yen_male","prefec_kanji2","yoy_diff2_unemployment_rate","job_seeker_total","job_seeker_total_rate","yoy_job_seeker_total_rate","yoy_diff2_job_seeker_total_rate","year_month_id","date_2017_01","date_2017_02","date_2017_03","date_2017_04","date_2017_05","date_2017_06","date_2017_07","date_2017_08","date_2017_09","date_2017_10","date_2017_11","date_2017_12","date_2018_01","date_2018_02","date_2018_03","date_2018_04","date_2018_05","date_2018_06","date_2018_07","date_2018_08","date_2018_09","date_2018_10","date_2018_11","date_2018_12","date_2019_01","date_2019_02","date_2019_03","date_2019_04","date_2019_05","date_2019_06","date_2019_07","date_2019_08","date_2019_09","date_2019_10","date_2019_11","date_2019_12","date_2020_01","date_2020_02","date_2020_03","date_2020_04","date_2020_05","date_2020_06","date_2020_07","date_2020_08","date_2020_09","date_2020_Feb_Mar_dummy","date_2020_Q2dummy","date_2020_Q3dummy","after_2020Jan_dummy","unemploy_shock_diff2","job_seeker_total_shock","Population_per_1_km_2_of_inhabitable_area","Secondary_industry_ratio","Tertiary_industry_ratio","Total_population","Ratio_of_aged_population","retail_and_recreation","grocery_and_pharmacy","parks","transit_stations","workplaces","residential","google_mobility_index_4vari_average","mobility_index_6vari_average","confirmed_cases_cumulative","deaths_cumulative","google_mobility_index_2020jun","infection_rate_cumulative2020jun","death_rate_cumulative2020jun","google_mobility_index_2020may","infection_rate_cumulative2020may","death_rate_cumulative2020may"
"新潟","Niigata-ken",15,1,"2018-01-01",2018,29,16,13,1.260364,1.433473,1.097275,-0.334852010011673,-0.7005149722099304,0.009208999574184418,1.4794926643371582,1.8657712936401367,1.1159156560897827,NA,NA,NA,1.66,32200,20005,22002,9126,12856,37,-8,24,-8,13,0,715.8359064843405,711.6012351124834,4.23467137185708,926.8636965152183,920.9528010586679,5.910895456550507,8.16056462284958,7.234230260255845,"Niigata",700.1312335958005,11.470001516682942,915.4418197725284,5.51098128613944,2267,1098,1169,NA,NA,NA,NA,NA,NA,NA,NA,NA,269.2545213939126,-5.854839935921177,306.5868263473054,-10.207066782465574,229.50819672131146,-1.2054437484265748,340135.73092192324,6739.992514224199,352073.0265183918,7369.251285143255,327426.5336976321,6074.31418543699,"新潟県",0.0989506445132391,21759,1.7791496320523303,0.05780222945492785,0.07936024492204297,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0989506445132391,0.07936024492204297,490.1,0.2831904561551138,0.638895901265734,222,57.6,-2.8333333333333335,4.033333333333333,22.633333333333333,-21.433333333333337,-7.733333333333333,3.8666666666666663,-6.991666666666667,-0.24444444444444485,84,0,-6.991666666666667,3.7786774628879893,0,-18.629032258064516,3.7336932073774176,0
"新潟","Niigata-ken",15,2,"2018-02-01",2018,27,16,11,1.173442,1.433473,0.92846359999999994,-0.33554598689079285,-0.16701799631118774,-0.49439239501953125,1.5215983390808105,1.8644479513168335,1.1989182233810425,NA,NA,NA,1.7,32439,20788,21792,9275,12498,35,-8,18,-2,17,-6,715.3065725628584,710.8954565505073,4.411116012351124,926.0696956329951,919.6735774150859,6.396118217909132,6.704896338773709,7.0577856197618,"Niigata",700.4811898512686,10.414266699238738,915.5730533683289,4.100524046756959,2267,1098,1169,NA,NA,NA,NA,NA,NA,NA,NA,NA,258.1385090427878,-11.284063135689848,292.3011120615911,-15.84138157708577,221.76684881602915,-6.417433026789297,273139.2933392148,-1653.2184718088247,278691.87852865696,-1152.0324128188659,267227.6612021858,-2184.90519347816,"新潟県",0.0989506445132391,21759,1.7791496320523303,0.05780222945492785,0.07936024492204297,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0989506445132391,0.07936024492204297,490.1,0.2831904561551138,0.638895901265734,222,57.6,-2.8333333333333335,4.033333333333333,22.633333333333333,-21.433333333333337,-7.733333333333333,3.8666666666666663,-6.991666666666667,-0.24444444444444485,84,0,-6.991666666666667,3.7786774628879893,0,-18.629032258064516,3.7336932073774176,0
"新潟","Niigata-ken",15,3,"2018-03-01",2018,62,47,15,2.694571,4.210828,1.266087,0.6251019835472107,1.2765949964523315,0.010626000352203846,2.258249282836914,3.3524863719940186,1.2279846668243408,NA,NA,NA,1.69,34874,22582,23045,9984,13038,48,14,33,14,15,0,717.7767975297751,713.5862373180415,4.190560211733568,929.8191442434936,924.1288045875606,5.69033965593295,9.52801058667843,8.601676224084693,"Niigata",702.3622047244095,11.224032593632046,917.3665791776027,6.762225409957864,2267,1098,1169,NA,NA,NA,NA,NA,NA,NA,NA,NA,254.60961623290692,-17.70009505318231,288.5372112917023,-19.096376494557205,218.488160291439,-16.200186592029866,299889.3237759153,-24721.880073603475,309464.3361847733,-22899.56881946756,289695.1621129326,-26659.099856353772,"新潟県",0.0989506445132391,21759,1.7791496320523303,0.05780222945492785,0.07936024492204297,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0989506445132391,0.07936024492204297,490.1,0.2831904561551138,0.638895901265734,222,57.6,-2.8333333333333335,4.033333333333333,22.633333333333333,-21.433333333333337,-7.733333333333333,3.8666666666666663,-6.991666666666667,-0.24444444444444485,84,0,-6.991666666666667,3.7786774628879893,0,-18.629032258064516,3.7336932073774176,0
"新潟","Niigata-ken",15,4,"2018-04-01",2018,30,23,7,1.303825,2.060618,0.5908405,-0.593189001083374,-0.784699022769928,-0.4135285019874573,1.8655253648757935,2.8708744049072266,0.9192051887512207,NA,NA,NA,1.7,37114,22987,23678,10014,13635,44,-14,32,-9,12,-5,716.9386854874284,713.1892368769298,3.7494486104984563,926.0255844728716,920.7322452580503,5.29333921482135,7.763564181737979,7.895897662108513,"Niigata",699.6500437445319,13.53919313239794,910.2799650043744,10.452280253675895,2267,1098,1169,NA,NA,NA,NA,NA,NA,NA,NA,NA,252.8451698279665,-12.290438221027358,289.3926432848589,-14.424150608270907,213.9344262295082,-10.004146489552312,270641.97265108075,-11483.350621010235,277868.9478186484,-10722.429619858798,262947.67941712204,-12291.033320005343,"新潟県",0.0989506445132391,21759,1.7791496320523303,0.05780222945492785,0.07936024492204297,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0989506445132391,0.07936024492204297,490.1,0.2831904561551138,0.638895901265734,222,57.6,-2.8333333333333335,4.033333333333333,22.633333333333333,-21.433333333333337,-7.733333333333333,3.8666666666666663,-6.991666666666667,-0.24444444444444485,84,0,-6.991666666666667,3.7786774628879893,0,-18.629032258064516,3.7336932073774176,0
"新潟","Niigata-ken",15,5,"2018-05-01",2018,42,27,15,1.825354,2.418986,1.266087,-0.20100200176239014,-0.4263310134410858,0.010626000352203846,1.9256186485290527,2.7844033241271973,1.1172794103622437,NA,NA,NA,1.68,37223,22990,23482,10036,13422,47,-5,32,-5,15,0,717.512130569034,713.453903837671,4.058226731363035,924.0846934274371,918.4825760917512,5.602117335685929,8.46934274371416,7.940008822232025,"Niigata",701.5310586176728,11.92284521999818,912.2922134733159,6.1903626184353016,2267,1098,1169,NA,NA,NA,NA,NA,NA,NA,NA,NA,296.25055138950154,-13.548223763604312,352.43798118049614,-8.715538751649717,236.42987249544626,-18.674011876730788,331712.932509925,-1420.0316195588093,359105.1488451668,5157.354952036985,302549.45264116576,-8414.871658743883,"新潟県",0.0989506445132391,21759,1.7791496320523303,0.05780222945492785,0.07936024492204297,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0989506445132391,0.07936024492204297,490.1,0.2831904561551138,0.638895901265734,222,57.6,-2.8333333333333335,4.033333333333333,22.633333333333333,-21.433333333333337,-7.733333333333333,3.8666666666666663,-6.991666666666667,-0.24444444444444485,84,0,-6.991666666666667,3.7786774628879893,0,-18.629032258064516,3.7336932073774176,0
"新潟","Niigata-ken",15,6,"2018-06-01",2018,34,26,8,1.490384,2.348665,0.6812691,-0.44974398612976074,-0.40773600339889526,-0.49049490690231323,1.7281780242919922,2.7019059658050537,0.8114120960235596,NA,NA,NA,1.69,35370,21996,22177,9552,12602,45,-11,31,-5,14,-6,717.9973533303926,713.6303484781649,4.3670048522276135,922.9819144243495,917.2915747684165,5.69033965593295,8.42523158359065,7.719453021614468,"Niigata",701.4873140857393,12.143034392425648,910.4986876640419,6.792887104374586,2267,1098,1169,NA,NA,NA,NA,NA,NA,NA,NA,NA,295.50066166740186,-18.497588551320803,351.92472198460223,-20.59436198486344,235.4280510018215,-16.243132376678943,329643.8570798412,-31725.32096040377,358334.1633875107,-33775.18606117461,299098.34881602915,-29531.297073763097,"新潟県",0.0989506445132391,21759,1.7791496320523303,0.05780222945492785,0.07936024492204297,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0989506445132391,0.07936024492204297,490.1,0.2831904561551138,0.638895901265734,222,57.6,-2.8333333333333335,4.033333333333333,22.633333333333333,-21.433333333333337,-7.733333333333333,3.8666666666666663,-6.991666666666667,-0.24444444444444485,84,0,-6.991666666666667,3.7786774628879893,0,-18.629032258064516,3.7336932073774176,0
"新潟","Niigata-ken",15,7,"2018-07-01",2018,26,18,8,1.139706,1.625999,0.6812691,-0.6856480240821838,-0.5242109894752502,-0.8380349278450012,1.649433970451355,2.3553690910339355,0.9846166372299194,NA,NA,NA,1.71,33474,21360,21453,9181,12250,42,-16,24,-6,18,-10,717.7326863696516,712.8804587560653,4.852227613586237,921.7909131010146,915.350683722982,6.440229378032643,7.454786060873402,7.984119982355536,"Niigata",701.1811023622047,11.699356393860626,908.7489063867016,6.601777336280406,2267,1098,1169,NA,NA,NA,NA,NA,NA,NA,NA,NA,309.0868989854433,-8.3671692560265,365.9538066723695,-12.75696516817328,248.54280510018216,-3.6703836983724614,359283.5487428319,7047.879014048027,389088.4687767323,-366.4633691540803,327551.3524590164,14955.710182593612,"新潟県",0.0989506445132391,21759,1.7791496320523303,0.05780222945492785,0.07936024492204297,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0989506445132391,0.07936024492204297,490.1,0.2831904561551138,0.638895901265734,222,57.6,-2.8333333333333335,4.033333333333333,22.633333333333333,-21.433333333333337,-7.733333333333333,3.8666666666666663,-6.991666666666667,-0.24444444444444485,84,0,-6.991666666666667,3.7786774628879893,0,-18.629032258064516,3.7336932073774176,0
"新潟","Niigata-ken",15,8,"2018-08-01",2018,44,25,19,1.928733,2.258332,1.618014,0.40760400891304016,0.287306010723114,0.5207390189170837,1.8397769927978516,2.2396700382232666,1.4630789756774902,NA,NA,NA,1.72,32876,21152,21283,9120,12141,35,9,22,3,13,6,717.0269078076753,711.9541243934716,5.072783414203793,919.2765769739743,912.7481252756947,6.528451698279665,7.2783414203793555,7.763564181737979,"Niigata",702.230971128609,9.723153264862617,909.3175853018373,3.430539973857435,2267,1098,1169,NA,NA,NA,NA,NA,NA,NA,NA,NA,319.2765769739744,-15.675304040898766,378.95637296834906,-26.64159140824131,255.73770491803282,-3.9732255246049135,377434.8151742391,-13707.176951745118,408258.48502994014,-26560.59724317264,344617.9936247723,-6.1220030506374314,"新潟県",0.0989506445132391,21759,1.7791496320523303,0.05780222945492785,0.07936024492204297,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0989506445132391,0.07936024492204297,490.1,0.2831904561551138,0.638895901265734,222,57.6,-2.8333333333333335,4.033333333333333,22.633333333333333,-21.433333333333337,-7.733333333333333,3.8666666666666663,-6.991666666666667,-0.24444444444444485,84,0,-6.991666666666667,3.7786774628879893,0,-18.629032258064516,3.7336932073774176,0
"新潟","Niigata-ken",15,9,"2018-09-01",2018,41,30,11,1.797228,2.709998,0.936745,0.6237859725952148,1.5453009605407715,-0.244936004281044,1.5650759935379028,2.0918102264404297,1.0688306093215942,NA,NA,NA,1.73,32340,20673,20820,9076,11727,27,14,13,17,14,-3,717.3797970886635,712.3070136744597,5.072783414203793,921.658579620644,914.9977944419937,6.660785178650198,8.11645346272607,6.660785178650198,"Niigata",702.405949256343,9.901064418116675,909.7987751531059,5.1990192888878255,2267,1098,1169,NA,NA,NA,NA,NA,NA,NA,NA,NA,295.8976621085135,-16.875741216070935,348.2463644140291,-25.205713618201628,240.1639344262295,-7.98421372191865,336822.4671371857,-20714.01405266556,361092.35158254916,-33975.98938437196,310983.21857923496,-6580.306262680097,"新潟県",0.0989506445132391,21759,1.7791496320523303,0.05780222945492785,0.07936024492204297,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0989506445132391,0.07936024492204297,490.1,0.2831904561551138,0.638895901265734,222,57.6,-2.8333333333333335,4.033333333333333,22.633333333333333,-21.433333333333337,-7.733333333333333,3.8666666666666663,-6.991666666666667,-0.24444444444444485,84,0,-6.991666666666667,3.7786774628879893,0,-18.629032258064516,3.7336932073774176,0
"新潟","Niigata-ken",15,10,"2018-10-01",2018,41,28,13,1.797228,2.529331,1.107062,0.4064820110797882,0.02075199969112873,0.7694389224052429,1.580025315284729,2.420271396636963,0.7884522080421448,NA,NA,NA,1.72,33205,21254,21419,9486,11912,32,9,28,0,4,9,718.9236876929863,714.3361270401412,4.58756065284517,924.0405822673135,917.7326863696516,6.3078958976621085,8.204675782973093,7.940008822232025,"Niigata",703.6745406824147,10.661586357726492,910.1049868766404,7.627699493011164,2267,1098,1169,NA,NA,NA,NA,NA,NA,NA,NA,NA,297.9267754741949,-5.047852697283645,356.03079555175367,1.5778693431022361,236.0655737704918,-12.082574377656357,354059.12042346713,9854.2118495389,385242.5791274594,17928.887015500106,320859.24499089253,1266.1302664119285,"新潟県",0.0989506445132391,21759,1.7791496320523303,0.05780222945492785,0.07936024492204297,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0989506445132391,0.07936024492204297,490.1,0.2831904561551138,0.638895901265734,222,57.6,-2.8333333333333335,4.033333333333333,22.633333333333333,-21.433333333333337,-7.733333333333333,3.8666666666666663,-6.991666666666667,-0.24444444444444485,84,0,-6.991666666666667,3.7786774628879893,0,-18.629032258064516,3.7336932073774176,0
"新潟","Niigata-ken",15,11,"2018-11-01",2018,38,27,11,1.665723,2.4389980000000002,0.936745,0.4922809898853302,0.8263400197029114,0.1770929992198944,1.4350130558013916,1.9433263540267944,0.9560536742210388,NA,NA,NA,1.72,32044,20227,20700,9143,11538,27,11,18,9,9,2,719.9382443758271,715.615350683723,4.322893692104103,923.6876929863255,917.7326863696516,5.9550066166740185,8.954565505072784,7.807675341861491,"Niigata",703.8495188101488,11.765831873574257,911.1986001749781,6.534086194673478,2267,1098,1169,NA,NA,NA,NA,NA,NA,NA,NA,NA,281.73797970886636,-4.744959923679573,336.6980325064157,3.1950638889433094,223.224043715847,-13.180653664460124,323069.61535068374,-8606.089811170998,351901.24550898204,-1025.433032154513,292373.64480874315,-16668.909843470028,"新潟県",0.0989506445132391,21759,1.7791496320523303,0.05780222945492785,0.07936024492204297,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0989506445132391,0.07936024492204297,490.1,0.2831904561551138,0.638895901265734,222,57.6,-2.8333333333333335,4.033333333333333,22.633333333333333,-21.433333333333337,-7.733333333333333,3.8666666666666663,-6.991666666666667,-0.24444444444444485,84,0,-6.991666666666667,3.7786774628879893,0,-18.629032258064516,3.7336932073774176,0
"新潟","Niigata-ken",15,12,"2018-12-01",2018,27,15,12,1.18354,1.354999,1.021904,-0.03336299955844879,-0.3472509980201721,0.26225200295448303,1.44685697555542,1.7600510120391846,1.1518346071243286,NA,NA,NA,1.72,31158,18992,20744,9056,11673,28,-1,19,-4,9,3,720.5999117776797,716.6299073665638,3.9700044111160127,924.3493603881783,918.9677988531098,5.381561535068372,8.46934274371416,7.719453021614468,"Niigata",704.1119860017499,12.517921364813901,911.3298337707787,7.637965082331107,2267,1098,1169,NA,NA,NA,NA,NA,NA,NA,NA,NA,262.10851345390387,-8.32018295904453,310.4362703165098,-1.0989290049490705,210.65573770491804,-15.992862114413498,265616.01367445965,-11948.237419153622,290135.82976903336,-4207.008229270286,239510.67213114753,-20183.70185259232,"新潟県",0.0989506445132391,21759,1.7791496320523303,0.05780222945492785,0.07936024492204297,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0989506445132391,0.07936024492204297,490.1,0.2831904561551138,0.638895901265734,222,57.6,-2.8333333333333335,4.033333333333333,22.633333333333333,-21.433333333333337,-7.733333333333333,3.8666666666666663,-6.991666666666667,-0.24444444444444485,84,0,-6.991666666666667,3.7786774628879893,0,-18.629032258064516,3.7336932073774176,0
"新潟","Niigata-ken",15,1,"2019-01-01",2019,40,28,12,1.770453,2.552378,1.032442,0.5100889801979065,1.118904948234558,-0.06483300030231476,1.542011022567749,2.0399463176727295,1.0725942850112915,0.2909603416919708,0.6866067051887512,-0.08347365260124207,1.7,32413,19728,21629,9342,12269,29,11,16,12,13,-1,727.159394479074,723.419412288513,3.7399821905609976,931.9234194122885,926.6251113089938,5.2983081032947466,7.61353517364203,7.5690115761353525,"Niigata",711.6012351124834,11.818177176029508,920.9528010586679,5.67231025032595,2246,1088,1157,NA,0.13357079252003562,8.014247551202137,NA,0,0,0.13357079252003562,0.08904719501335707,6.945681211041853,266.11754229741763,-3.136979096494997,311.23595505617976,4.649128708874343,218.38235294117646,-11.125843780135,344930.65850400715,4794.92758208391,368386.0535868626,16313.02706847078,320304.77481617645,-7121.758881455637,"新潟県",0.0989506445132391,21759,1.7791496320523303,0.05780222945492785,0.07936024492204297,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0989506445132391,0.07936024492204297,490.1,0.2831904561551138,0.638895901265734,222,57.6,-2.8333333333333335,4.033333333333333,22.633333333333333,-21.433333333333337,-7.733333333333333,3.8666666666666663,-6.991666666666667,-0.24444444444444485,84,0,-6.991666666666667,3.7786774628879893,0,-18.629032258064516,3.7336932073774176,0
"新潟","Niigata-ken",15,2,"2019-02-01",2019,28,15,13,1.239317,1.367346,1.118479,0.06587500125169754,-0.0661270022392273,0.19001540541648865,1.3072489500045776,1.467103362083435,1.156599521636963,-0.2822813391685486,-0.49710196256637573,-0.08043922483921051,1.7,33509,21095,22015,9658,12335,27,1,16,-1,11,2,727.560106856634,724.5325022261799,3.0276046304541406,931.8343722172752,927.4710596616206,4.363312555654497,7.969723953695458,8.771148708815673,"Niigata",710.8954565505073,13.637045675672539,919.6735774150859,7.7974822465347415,2246,1088,1157,NA,0.3116651825467498,21.415850400712376,NA,0,0,0.22261798753339268,0.08904719501335707,5.075690115761353,262.6892252894034,4.550716246615593,305.44511668107174,13.144004619480654,217.46323529411765,-4.303613521911501,283630.5605520926,10491.267212877807,299323.0509939499,20631.17246529291,267203.55606617645,-24.10513600934064,"新潟県",0.0989506445132391,21759,1.7791496320523303,0.05780222945492785,0.07936024492204297,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0989506445132391,0.07936024492204297,490.1,0.2831904561551138,0.638895901265734,222,57.6,-2.8333333333333335,4.033333333333333,22.633333333333333,-21.433333333333337,-7.733333333333333,3.8666666666666663,-6.991666666666667,-0.24444444444444485,84,0,-6.991666666666667,3.7786774628879893,0,-18.629032258064516,3.7336932073774176,0
"新潟","Niigata-ken",15,3,"2019-03-01",2019,40,29,11,1.770453,2.643535,0.9464051,-0.9241179823875427,-1.5672930479049683,-0.31968191266059875,2.17816424369812,3.2628653049468994,1.1559844017028809,-0.48779627680778503,-0.7089513540267944,-0.28157955408096313,1.68,35276,22276,22792,9986,12787,62,-22,47,-18,15,-4,728.5396260017809,725.8236865538736,2.715939447907391,934.3276936776492,930.4096170970615,3.9180765805877114,9.7506678539626,7.168299198575245,"Niigata",713.5862373180415,12.23744923583206,924.1288045875606,6.280812509500947,2246,1088,1157,NA,0.17809439002671415,13.802315227070347,NA,0,0,0.22261798753339268,0.26714158504007124,24.176313446126446,263.3125556544969,8.702939421590003,305.61797752808985,17.080766236387547,218.56617647058823,0.07801617914924464,299656.9131789849,-232.4105969304219,316167.48487467587,6703.148689902562,282374.6755514706,-7320.486561461992,"新潟県",0.0989506445132391,21759,1.7791496320523303,0.05780222945492785,0.07936024492204297,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0989506445132391,0.07936024492204297,490.1,0.2831904561551138,0.638895901265734,222,57.6,-2.8333333333333335,4.033333333333333,22.633333333333333,-21.433333333333337,-7.733333333333333,3.8666666666666663,-6.991666666666667,-0.24444444444444485,84,0,-6.991666666666667,3.7786774628879893,0,-18.629032258064516,3.7336932073774176,0
"新潟","Niigata-ken",15,4,"2019-04-01",2019,49,36,13,2.168805,3.281629,1.118479,0.8649799823760986,1.2210110425949097,0.5276384949684143,1.7898813486099243,2.7291879653930664,0.9045628309249878,0.3032796382904053,0.41075459122657776,0.19927380979061127,1.67,37193,22706,23407,10089,13297,30,19,23,13,7,6,729.6972395369546,727.159394479074,2.5378450578806766,932.5022261798754,928.5841495992877,3.9180765805877114,8.325912733748888,7.3018699910952805,"Niigata",713.1892368769298,13.970157602144127,920.7322452580503,7.8519043412374,2246,1088,1157,NA,0.13357079252003562,10.062333036509349,NA,0,0,NA,NA,NA,285.3962600178094,32.55109018984294,327.8305963699222,38.43795308506333,240.53308823529412,26.59866200578591,316792.80854853074,46150.835897449986,330253.713050994,52384.765232345555,302769.39522058825,39821.71580346621,"新潟県",0.0989506445132391,21759,1.7791496320523303,0.05780222945492785,0.07936024492204297,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0989506445132391,0.07936024492204297,490.1,0.2831904561551138,0.638895901265734,222,57.6,-2.8333333333333335,4.033333333333333,22.633333333333333,-21.433333333333337,-7.733333333333333,3.8666666666666663,-6.991666666666667,-0.24444444444444485,84,0,-6.991666666666667,3.7786774628879893,0,-18.629032258064516,3.7336932073774176,0
"新潟","Niigata-ken",15,5,"2019-05-01",2019,42,31,11,1.858975,2.825848,0.9464051,0.03362099826335907,0.4068619906902313,-0.31968191266059875,1.9035617113113403,2.6967170238494873,1.1559844017028809,-0.06664364784955978,0.041444674134254456,-0.17087431252002716,1.68,36430,22039,22523,9673,12829,42,0,27,4,15,-4,730.2315227070347,727.2484416740872,2.983081032947462,933.3481745325022,928.7622439893144,4.58593054318789,7.836153161175423,8.19234194122885,"Niigata",713.453903837671,13.794537836416225,918.4825760917512,10.279667897563172,2246,1088,1157,NA,0.3116651825467498,26.046304541406943,NA,0,0,NA,NA,NA,318.833481745325,22.582930355823464,373.552290406223,21.114309225726856,260.9375,24.50762750455374,365402.70747996436,33689.774970039376,388538.92566983576,29433.77682466898,341135.0588235294,38585.60618236364,"新潟県",0.0989506445132391,21759,1.7791496320523303,0.05780222945492785,0.07936024492204297,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0989506445132391,0.07936024492204297,490.1,0.2831904561551138,0.638895901265734,222,57.6,-2.8333333333333335,4.033333333333333,22.633333333333333,-21.433333333333337,-7.733333333333333,3.8666666666666663,-6.991666666666667,-0.24444444444444485,84,0,-6.991666666666667,3.7786774628879893,0,-18.629032258064516,3.7336932073774176,0
